time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,AvoidObject1.x,AvoidObject1.y,AvoidObject1.z,AvoidObject2.x,AvoidObject2.y,AvoidObject2.z,AvoidObject3.x,AvoidObject3.y,AvoidObject3.z,
638549104272890509,1320091,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.522181,6.222877,17.36746,29.86529,18.24297,17.36746,13.08101,14.51379,17.36746,
638549104273005622,1320102,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.503817,6.210876,17.33397,29.8077,18.20779,17.33397,13.05579,14.4858,17.33397,
638549104273115627,1320114,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.485825,6.199117,17.30115,29.75127,18.17332,17.30115,13.03107,14.45838,17.30115,
638549104273225621,1320124,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.467239,6.186971,17.26725,29.69298,18.13772,17.26725,13.00554,14.43005,17.26725,
638549104273335612,1320135,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.449158,6.175154,17.23427,29.63627,18.10308,17.23427,12.9807,14.40249,17.23427,
638549104273445615,1320147,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.431149,6.163385,17.20143,29.57978,18.06857,17.20143,12.95596,14.37504,17.20143,
638549104273555618,1320158,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.41258,6.151249,17.16756,29.52154,18.033,17.16756,12.93045,14.34674,17.16756,
638549104273665615,1320169,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.394583,6.139488,17.13474,29.4651,17.99852,17.13474,12.90573,14.31931,17.13474,
638549104273785619,1320180,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.376176,6.127459,17.10116,29.40737,17.96325,17.10116,12.88044,14.29125,17.10116,
638549104273895617,1320191,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.357372,6.11517,17.06687,29.34839,17.92723,17.06687,12.85461,14.26259,17.06687,
638549104274005624,1320202,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.339573,6.103538,17.0344,29.29257,17.89313,17.0344,12.83015,14.23546,17.0344,
638549104274115618,1320214,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.321418,6.091673,17.00129,29.23563,17.85834,17.00129,12.80521,14.20779,17.00129,
638549104274225622,1320225,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.302671,6.079422,16.9671,29.17683,17.82243,16.9671,12.77946,14.17922,16.9671,
638549104274335610,1320236,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.284288,6.067409,16.93357,29.11918,17.78721,16.93357,12.75421,14.1512,16.93357,
638549104274455608,1320247,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.266515,6.055793,16.90115,29.06343,17.75316,16.90115,12.72979,14.12411,16.90115,
638549104274565613,1320258,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.247616,6.043442,16.86668,29.00416,17.71695,16.86668,12.70383,14.0953,16.86668,
638549104274675609,1320269,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.229708,6.031739,16.83402,28.94799,17.68264,16.83402,12.67923,14.06801,16.83402,
638549104274785615,1320280,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.211042,6.019541,16.79997,28.88945,17.64688,16.79997,12.65359,14.03956,16.79997,
638549104274895619,1320292,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.192737,6.007578,16.76659,28.83203,17.61181,16.76659,12.62844,14.01166,16.76659,
638549104275005625,1320302,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.174259,5.995502,16.73289,28.77408,17.57641,16.73289,12.60305,13.98349,16.73289,
638549104275115619,1320313,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.156886,5.984149,16.7012,28.71959,17.54313,16.7012,12.57919,13.95701,16.7012,
638549104275235613,1320325,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.138551,5.972167,16.66776,28.66209,17.508,16.66776,12.554,13.92907,16.66776,
638549104275340702,1320336,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.119577,5.959767,16.63315,28.60258,17.47165,16.63315,12.52793,13.90015,16.63315,
638549104275450705,1320347,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.102029,5.948299,16.60114,28.54754,17.43803,16.60114,12.50383,13.8734,16.60114,
638549104275560714,1320358,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.083452,5.936159,16.56726,28.48928,17.40244,16.56726,12.47831,13.84509,16.56726,
638549104275675812,1320369,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.065145,5.924195,16.53387,28.43186,17.36736,16.53387,12.45316,13.81718,16.53387,
638549104275785815,1320380,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.046563,5.912052,16.49998,28.37358,17.33176,16.49998,12.42763,13.78886,16.49998,
638549104275905819,1320392,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.028271,5.900097,16.46662,28.31621,17.29672,16.46662,12.40251,13.76098,16.46662,
638549104276005813,1320402,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,9.009693,5.887957,16.43274,28.25795,17.26112,16.43274,12.37699,13.73267,16.43274,
638549104276115818,1320413,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.992139,5.876485,16.40072,28.20289,17.22749,16.40072,12.35287,13.70591,16.40072,
638549104276225810,1320424,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.973923,5.86458,16.36749,28.14576,17.19259,16.36749,12.32785,13.67814,16.36749,
638549104276330899,1320435,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.956053,5.852902,16.3349,28.08972,17.15836,16.3349,12.3033,13.65091,16.3349,
638549104276450903,1320447,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.937866,5.841017,16.30173,28.03267,17.12352,16.30173,12.27831,13.62319,16.30173,
638549104276560900,1320457,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.91912,5.828765,16.26754,27.97388,17.0876,16.26754,12.25256,13.59461,16.26754,
638549104276666215,1320468,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.901343,5.817148,16.23512,27.91813,17.05354,16.23512,12.22814,13.56752,16.23512,
638549104276786024,1320480,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.883075,5.805209,16.2018,27.86083,17.01855,16.2018,12.20305,13.53967,16.2018,
638549104276896036,1320491,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.864409,5.793011,16.16775,27.80229,16.98278,16.16775,12.1774,13.51122,16.16775,
638549104277006012,1320502,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.846412,5.78125,16.13493,27.74584,16.9483,16.13493,12.15268,13.48379,16.13493,
638549104277116026,1320513,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.828021,5.769231,16.10139,27.68816,16.91307,16.10139,12.12742,13.45576,16.10139,
638549104277226021,1320524,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.809455,5.757098,16.06752,27.62993,16.8775,16.06752,12.10191,13.42747,16.06752,
638549104277331105,1320535,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.791568,5.745409,16.0349,27.57384,16.84323,16.0349,12.07734,13.4002,16.0349,
638549104277451095,1320546,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.773262,5.733446,16.00151,27.51642,16.80816,16.00151,12.05219,13.3723,16.00151,
638549104277561102,1320558,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.754959,5.721485,15.96813,27.45902,16.7731,15.96813,12.02705,13.3444,15.96813,
638549104277666442,1320568,22.79336,-10.06877,16.10336,-11.93975,-2.947259,12.63627,-29.76421,-4.90003,19.16763,8.736376,5.70934,15.93423,27.40074,16.73749,15.93423,12.00152,13.31608,15.93423,
