time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,AvoidObject1.x,AvoidObject1.y,AvoidObject1.z,AvoidObject2.x,AvoidObject2.y,AvoidObject2.z,AvoidObject3.x,AvoidObject3.y,AvoidObject3.z,
638524921958804385,219732,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.636787,-28.49941,16.53432,-8.643653,10.69856,16.53432,-6.756616,22.953,16.53432,
638524921958914386,219744,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.625563,-28.44267,16.50139,-8.626441,10.67726,16.50139,-6.743162,22.90729,16.50139,
638524921959034388,219755,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.614206,-28.38525,16.46808,-8.609026,10.6557,16.46808,-6.729549,22.86105,16.46808,
638524921959144386,219766,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.602768,-28.32742,16.43453,-8.591487,10.634,16.43453,-6.715838,22.81447,16.43453,
638524921959254385,219777,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.59145,-28.27019,16.40133,-8.57413,10.61251,16.40133,-6.702271,22.76838,16.40133,
638524921959364391,219788,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.580069,-28.21264,16.36795,-8.556678,10.59091,16.36795,-6.688629,22.72203,16.36795,
638524921959474388,219799,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.568789,-28.15561,16.33486,-8.539381,10.5695,16.33486,-6.675107,22.6761,16.33486,
638524921959584399,219810,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.557405,-28.09806,16.30147,-8.521925,10.5479,16.30147,-6.661463,22.62975,16.30147,
638524921959694386,219821,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.545788,-28.03931,16.26739,-8.504109,10.52585,16.26739,-6.647536,22.58244,16.26739,
638524921959804385,219832,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.534755,-27.98353,16.23503,-8.487191,10.50491,16.23503,-6.634311,22.53751,16.23503,
638524921959914398,219844,-23.9878,-3.82342,19.46727,-20.82424,-16.05789,14.71538,-15.6368,-6.05617,12.87034,5.52326,-27.92542,16.20131,-8.469565,10.48309,16.20131,-6.620533,22.49071,16.20131,
