time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638520715624429449,234304,-27.48193,-5.648845,15.86731,-27.40763,26.15648,15.86731,15.58365,-15.93192,15.86731,
638520715624548928,234316,-27.42598,-5.637345,15.83501,-27.35184,26.10323,15.83501,15.55193,-15.89949,15.83501,
638520715624648932,234326,-27.36627,-5.625072,15.80054,-27.29229,26.0464,15.80054,15.51807,-15.86487,15.80054,
638520715624768927,234338,-27.31251,-5.614022,15.7695,-27.23868,25.99523,15.7695,15.48759,-15.83371,15.7695,
638520715624868940,234348,-27.25214,-5.601613,15.73464,-27.17847,25.93777,15.73464,15.45335,-15.79871,15.73464,
638520715624978926,234359,-27.19597,-5.590068,15.70221,-27.12245,25.88431,15.70221,15.4215,-15.76615,15.70221,
638520715625098929,234371,-27.13925,-5.578409,15.66946,-27.06589,25.83033,15.66946,15.38934,-15.73326,15.66946,
638520715625208922,234382,-27.08106,-5.566447,15.63586,-27.00785,25.77494,15.63586,15.35634,-15.69953,15.63586,
638520715625318925,234393,-27.02248,-5.554407,15.60204,-26.94943,25.71919,15.60204,15.32312,-15.66557,15.60204,
638520715625428414,234404,-26.96628,-5.542855,15.56959,-26.89338,25.6657,15.56959,15.29125,-15.63299,15.56959,
638520715625538242,234415,-26.90729,-5.530729,15.53553,-26.83455,25.60955,15.53553,15.2578,-15.59879,15.53553,
638520715625648232,234426,-26.84942,-5.518835,15.50212,-26.77684,25.55448,15.50212,15.22499,-15.56524,15.50212,
638520715625758241,234437,-26.79378,-5.507398,15.47,-26.72135,25.50152,15.47,15.19344,-15.53299,15.47,
638520715625878242,234448,-26.73433,-5.495178,15.43567,-26.66206,25.44494,15.43567,15.15973,-15.49852,15.43567,
638520715625978243,234459,-26.67603,-5.483195,15.40201,-26.60392,25.38945,15.40201,15.12667,-15.46473,15.40201,
638520715626098249,234470,-26.61983,-5.471642,15.36956,-26.54787,25.33596,15.36956,15.0948,-15.43214,15.36956,
638520715626208261,234482,-26.56214,-5.459784,15.33625,-26.49033,25.28104,15.33625,15.06208,-15.3987,15.33625,
