time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z
638203559995475928,541376,43426,0.02888489,0.04846191,0.9983978,0.03710938,0.07368469,0.996582,-0.2303115,0.6837685,0.6923996
638203559995565933,541385,43427,0.02380371,0.0519104,0.9983673,0.03382874,0.07165527,0.9968414,-0.2276213,0.6887183,0.6883717
638203559995645926,541393,43428,0.0214386,0.05101013,0.9984589,0.02932739,0.06509399,0.9974365,-0.2249468,0.693446,0.6844936
638203559995725928,541401,43428,0.01422119,0.04455566,0.9989014,0.03308105,0.0579071,0.9977722,-0.2249468,0.693446,0.6844936
638203559995815930,541410,43429,0.01844788,0.04394531,0.9988556,0.0332489,0.05769348,0.9977722,-0.222636,0.6980565,0.6805516
638203559995895931,541418,43430,0.02180481,0.02862549,0.9993439,0.03846741,0.05561829,0.9976959,-0.2199071,0.702448,0.6769104
638203559995975932,541426,43431,0.01657104,0.03443909,0.9992676,0.03161621,0.05891418,0.997757,-0.2172748,0.706727,0.6732969
638203559996061856,541435,43431,0.0327301,0.03022766,0.9989929,0.0342865,0.04701233,0.998291,-0.2172748,0.706727,0.6732969
638203559996141855,541443,43432,0.01473999,0.03540039,0.9992523,0.02790833,0.05079651,0.9983063,-0.2146066,0.7106975,0.6699648
638203559996231855,541452,43433,0.02183533,0.03117371,0.9992676,0.03738403,0.04205322,0.9984131,-0.211922,0.7147636,0.6664848
638203559996311862,541460,43434,0.0272522,0.02182007,0.9993896,0.03230286,0.005355835,0.9994507,-0.2095309,0.7187616,0.6629319
638203559996391892,541468,43434,0.02194214,0.03027344,0.9992981,0.04367065,0.04759216,0.9979095,-0.2095309,0.7187616,0.6629319
638203559996471893,541476,43435,0.02064514,0.02372742,0.9994965,0.0,0.0,0.0,-0.2072846,0.7227428,0.6592996
638203559996561893,541485,43436,0.03126526,0.037323,0.9988098,0.0,0.0,0.0,-0.2054904,0.726651,0.6555548
