time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z
638203563290893530,870918,73097,0.07695007,-0.1165619,0.9901886,0.08769226,-0.1046143,0.9906311,0.7283693,0.192462,0.6575992
638203563290983530,870927,73098,0.06210327,-0.1154022,0.9913635,0.06698608,-0.1299133,0.9892578,0.7331886,0.1868381,0.6538548
638203563291063531,870935,73099,0.05809021,-0.1061707,0.9926453,0.05900574,-0.1104279,0.9921265,0.7370931,0.1805711,0.6512203
638203563291150174,870944,73099,0.04994202,-0.1021271,0.993515,0.03887939,-0.09034729,0.9951477,0.7370931,0.1805711,0.6512203
638203563291230174,870952,73100,0.04612732,-0.1028595,0.9936218,0.04701233,-0.1008148,0.9937897,0.7410821,0.1732957,0.6486646
638203563291310282,870960,73101,0.03999329,-0.102478,0.993927,0.02766418,-0.0867157,0.9958344,0.7446585,0.1647948,0.6467816
638203563291395362,870968,73102,0.03608704,-0.09817505,0.9945068,0.02287292,-0.07591248,0.9968414,0.7479122,0.1551744,0.6454057
638203563291475362,870976,73102,0.02731323,-0.09896851,0.9947052,0.02166748,-0.07392883,0.9970245,0.7479122,0.1551744,0.6454057
638203563291565362,870985,73103,0.02734375,-0.0934906,0.9952393,0.01976013,-0.07342529,0.9971008,0.7511759,0.1456161,0.6438407
638203563291645368,870993,73104,0.01300049,-0.09895325,0.9949951,0.01068115,-0.06303406,0.9979401,0.7535546,0.1349957,0.6433752
638203563291725363,871001,73105,0.0120697,-0.09237671,0.995636,0.007980347,-0.05830383,0.9982605,0.7560818,0.1239536,0.6426319
638203563291815365,871010,73105,0.005279541,-0.08235168,0.996582,0.007751465,-0.06251526,0.9980011,0.7560818,0.1239536,0.6426319
638203563291895365,871018,73106,0.002914429,-0.0793457,0.9968414,0.005355835,-0.06414795,0.9979248,0.7578588,0.11206,0.6427228
638203563291975360,871026,73107,-0.01199341,-0.06974792,0.9974823,-0.008392334,-0.05184937,0.9986115,0.7592738,0.09972975,0.6430842
638203563292065360,871035,73108,-0.007125854,-0.06634521,0.997757,-0.006835938,-0.0385437,0.9992218,0.760235,0.08640999,0.643876
638203563292145365,871043,73108,-0.0003662109,-0.05607605,0.9984131,-0.006729126,-0.03311157,0.9994202,0.760235,0.08640999,0.643876
638203563292225367,871051,73109,0.002731323,-0.04582214,0.9989319,-0.01417542,-0.02073669,0.9996796,0.760772,0.07328229,0.6448689
638203563292315465,871060,73110,-0.0008087158,-0.03720093,0.9992981,-0.01945496,-0.01895142,0.9996185,0.7607594,0.0598731,0.6462665
